dates,AAPL,MSFT,AMZN,GOOG,FB,TSLA,GOOGL,NVDA,PYPL,ADBE,CMCSA,NFLX,INTC,CSCO,PEP,AVGO,TMUS,TXN,COST,QCOM,AMGN
22/10/2019,59.99,136.37,1765.73,1242.8,182.34,51.116,1241.2,195.61,97.36,261.09,45.77,266.69,52.01,47.55,136.66,287.46,81.519,128.57,299.97,78.47,204.83
23/10/2019,60.795,137.24,1762.17,1259.13,186.15,50.936,1257.63,195.09,96.64,261.32,45.72,271.27,51.72,47.05,137.45,280.32,81.2096,118.95,297.32,77.24,203.32
24/10/2019,60.895,139.94,1780.78,1260.99,186.38,59.936,1259.11,196.86,104.91,269.7,44.84,271.5,52.23,46.41,137.89,282.31,81.3293,118.41,297.05,78.99,203.06
25/10/2019,61.645,140.73,1761.33,1265.13,187.89,65.626,1264.3,204.54,107.19,270.98,45.65,276.82,56.46,46.9,136.64,289.82,81.4691,120.51,296.5,80.17,203.05
26/10/2019,61.645,140.73,1761.33,1265.13,187.89,65.626,1264.3,204.54,107.19,270.98,45.65,276.82,56.46,46.9,136.64,289.82,81.4691,120.51,296.5,80.17,203.05
27/10/2019,61.645,140.73,1761.33,1265.13,187.89,65.626,1264.3,204.54,107.19,270.98,45.65,276.82,56.46,46.9,136.64,289.82,81.4691,120.51,296.5,80.17,203.05
28/10/2019,62.263,144.19,1777.08,1290,189.4,65.542,1288.98,206.79,106.6,271.35,45.44,281.86,56.76,47.17,136.57,291.55,82.2377,120,298.94,83.05,205.01
29/10/2019,60.823,142.83,1762.71,1262.62,189.31,63.244,1260.66,202.92,105,271.45,45.35,281.21,56.34,47.24,136.08,288.16,81.6188,120.29,295.86,81.66,208.99
30/10/2019,60.815,144.61,1779.99,1261.29,188.25,63.002,1260.7,203,106.5,278.41,44.69,291.45,56.6,47.56,136.9,290.24,83.116,117.79,299.84,81.44,210.88
31/10/2019,62.19,143.37,1776.66,1260.11,191.65,62.984,1258.8,201.02,104.1,277.93,44.82,287.41,56.53,47.51,137.17,292.85,82.5072,117.99,297.11,80.44,213.25
01/11/2019,63.955,143.72,1791.44,1273.74,193.62,62.662,1272.25,202.59,104.98,277.82,44.75,286.81,56.51,47.03,136.93,296.59,82.3175,118.04,296.09,83.58,217.95
02/11/2019,63.955,143.72,1791.44,1273.74,193.62,62.662,1272.25,202.59,104.98,277.82,44.75,286.81,56.51,47.03,136.93,296.59,82.3175,118.04,296.09,83.58,217.95
03/11/2019,63.955,143.72,1791.44,1273.74,193.62,62.662,1272.25,202.59,104.98,277.82,44.75,286.81,56.51,47.03,136.93,296.59,82.3175,118.04,296.09,83.58,217.95
04/11/2019,64.375,144.55,1804.66,1291.37,194.72,63.494,1289.61,210.5,102.81,277.5,43.89,292.86,57.61,47.48,135.16,305,80.7704,120.97,296.82,85.09,214.41
05/11/2019,64.283,144.46,1801.71,1292.03,194.32,63.444,1291.44,209.61,100.99,289.29,44.28,288.03,57.55,47.76,134.01,314.04,81.3194,119.86,299.18,85.46,215.08
06/11/2019,64.31,144.06,1795.77,1291.8,191.55,65.316,1291.01,207.63,100.63,287.4,44.22,288.59,57.6,48.27,134.44,313.16,81.7086,120.36,301.57,84.63,216.4
07/11/2019,64.858,144.26,1788.2,1308.86,190.42,67.108,1306.94,208.34,100.47,290.77,44.7,289.57,58.05,48.42,133.32,311.74,81.7086,119.92,305.21,89.98,217.99
08/11/2019,65.035,145.96,1785.88,1311.37,190.84,67.428,1309,207.78,101.42,292.46,45.19,291.57,58.27,48.83,133.13,313.41,80.7903,120.11,302.62,94.03,221.11
09/11/2019,65.035,145.96,1785.88,1311.37,190.84,67.428,1309,207.78,101.42,292.46,45.19,291.57,58.27,48.83,133.13,313.41,80.7903,120.11,302.62,94.03,221.11
10/11/2019,65.035,145.96,1785.88,1311.37,190.84,67.428,1309,207.78,101.42,292.46,45.19,291.57,58.27,48.83,133.13,313.41,80.7903,120.11,302.62,94.03,221.11
11/11/2019,65.55,146.11,1771.65,1299.19,189.61,69.018,1298.28,208.18,102.67,290.27,45.25,294.18,58.35,48.1,132.39,312.75,79.4728,118.075,300.84,91.84,220.7
12/11/2019,65.49,147.07,1778,1298.8,194.47,69.986,1297.21,209.61,102.03,291.72,45.23,292.01,58.2,48.37,131.98,315.53,77.2868,119.02,300.5,90.97,221.31
13/11/2019,66.118,147.31,1753.11,1298,193.19,69.222,1296.18,208.57,102.12,293.54,45.2,283.11,57.89,48.46,133.29,313.67,77.8258,118.42,302.9,90.47,219.67
14/11/2019,65.66,148.06,1754.6,1311.46,193.15,69.87,1309.15,209.79,103.73,294.53,45.45,289.62,57.81,44.91,133.33,308.97,76.6979,117.57,304.59,90.48,218.5
15/11/2019,66.44,149.97,1739.49,1334.87,195.1,70.434,1333.54,204.19,104.2,297.5,44.56,295.03,57.96,45.09,133.81,312.91,77.9256,118,303.66,90.81,220.86
16/11/2019,66.44,149.97,1739.49,1334.87,195.1,70.434,1333.54,204.19,104.2,297.5,44.56,295.03,57.96,45.09,133.81,312.91,77.9256,118,303.66,90.81,220.86
17/11/2019,66.44,149.97,1739.49,1334.87,195.1,70.434,1333.54,204.19,104.2,297.5,44.56,295.03,57.96,45.09,133.81,312.91,77.9256,118,303.66,90.81,220.86
18/11/2019,66.775,150.34,1752.53,1320.7,197.4,69.998,1319.84,212.28,103.66,297.16,44.61,302.57,58.25,45.15,134.06,311.07,78.0454,117.89,304.54,90.48,220.67
19/11/2019,66.573,150.39,1752.79,1315.46,199.32,71.904,1312.59,207.99,104.95,300.6,44.81,302.6,58.35,45.47,134.57,317.7,77.0173,117.84,302.24,87.96,224.5
20/11/2019,65.798,149.62,1745.53,1303.05,197.51,70.444,1301.86,211.18,104.09,300.1,44.215,305.16,57.9,45.08,133.74,311.67,77.4964,116.23,300.57,85.62,225.51
21/11/2019,65.503,149.48,1734.71,1301.35,197.93,70.966,1300.14,210.18,102.55,298.8,44.36,311.69,58.22,44.84,133.91,315.25,77.5563,116.1,300.27,85.11,227.82
22/11/2019,65.445,149.59,1745.72,1295.34,198.82,66.608,1293.67,210.89,101.77,299.3,44.8,310.48,57.61,44.85,134.07,314.92,78.4447,117.01,299.31,84.89,230.74
23/11/2019,65.445,149.59,1745.72,1295.34,198.82,66.608,1293.67,210.89,101.77,299.3,44.8,310.48,57.61,44.85,134.07,314.92,78.4447,117.01,299.31,84.89,230.74
24/11/2019,65.445,149.59,1745.72,1295.34,198.82,66.608,1293.67,210.89,101.77,299.3,44.8,310.48,57.61,44.85,134.07,314.92,78.4447,117.01,299.31,84.89,230.74
25/11/2019,66.593,151.23,1773.84,1306.69,199.79,67.268,1305.64,221.21,104.45,305.28,43.35,315.55,58.81,45.45,133.83,319.62,77.8558,119.01,299.05,85.29,234.54
26/11/2019,66.073,152.03,1796.94,1313.55,198.97,65.784,1313,217,106.2,307.9,43.55,312.49,58.9,45.31,135.7,316.27,78.3049,119.13,301.24,84.63,234.39
27/11/2019,66.96,152.32,1818.51,1312.99,202,66.258,1312.13,218.24,107.75,309.06,44.42,315.93,58.51,45.24,135.91,318.44,78.834,121.73,300.76,84.8,234.54
28/11/2019,66.96,152.32,1818.51,1312.99,202,66.258,1312.13,218.24,107.75,309.06,44.42,315.93,58.51,45.24,135.91,318.44,78.834,121.73,300.76,84.8,234.54
29/11/2019,66.813,151.38,1800.8,1304.96,201.64,65.988,1304.09,216.74,108.01,309.53,44.15,314.66,58.05,45.31,135.83,316.21,78.4048,120.21,299.81,83.55,234.72
30/11/2019,66.813,151.38,1800.8,1304.96,201.64,65.988,1304.09,216.74,108.01,309.53,44.15,314.66,58.05,45.31,135.83,316.21,78.4048,120.21,299.81,83.55,234.72
01/12/2019,66.813,151.38,1800.8,1304.96,201.64,65.988,1304.09,216.74,108.01,309.53,44.15,314.66,58.05,45.31,135.83,316.21,78.4048,120.21,299.81,83.55,234.72
02/12/2019,66.04,149.55,1781.6,1289.92,199.7,66.974,1288.86,209.25,106.21,302.75,43.63,309.99,57.66,44.7,135.88,310.72,77.4964,118.79,297.39,82.45,233.48
03/12/2019,64.863,149.31,1769.96,1295.28,198.82,67.24,1294.74,207.66,105.59,303.91,43.65,306.16,56.07,44.28,135.46,306.52,77.8658,117.75,295.67,80.58,232.77
04/12/2019,65.435,149.85,1760.69,1320.54,198.71,66.606,1318.94,209.42,105,302.51,43.51,304.32,56.02,43.89,137.3,309.72,78.1951,120.28,296.52,82.08,233.88
05/12/2019,66.395,149.93,1740.48,1328.13,199.36,66.074,1326.96,208.74,104.59,303.03,44.04,302.86,56.08,43.52,136.34,311.19,76.7977,120.74,293.1,82.585,233.41
06/12/2019,67.678,151.75,1751.6,1340.62,201.05,67.178,1339.39,212.17,104.34,306.23,44.24,307.35,56.81,43.84,137.36,316.05,77.5963,122.37,294.945,83.82,233.77
07/12/2019,67.678,151.75,1751.6,1340.62,201.05,67.178,1339.39,212.17,104.34,306.23,44.24,307.35,56.81,43.84,137.36,316.05,77.5963,122.37,294.945,83.82,233.77
08/12/2019,67.678,151.75,1751.6,1340.62,201.05,67.178,1339.39,212.17,104.34,306.23,44.24,307.35,56.81,43.84,137.36,316.05,77.5963,122.37,294.945,83.82,233.77
09/12/2019,66.73,151.36,1749.51,1343.56,201.34,67.906,1342.99,212.17,103.78,307.05,43.89,302.5,56.53,43.9,137.16,314.38,75.7297,122,295.16,84.92,232.82
10/12/2019,67.12,151.13,1739.21,1344.66,200.87,69.768,1342.89,213.98,103.62,304.17,42.77,293.12,56.59,44.1,136.27,315.06,74.8813,121.37,295.78,84.115,233.84
11/12/2019,67.693,151.7,1748.72,1345.02,202.26,70.54,1344.25,217.34,105.51,303.74,42.07,298.93,57.07,44.28,137.1,319.72,74.482,123.72,295.3,86.99,234.01
12/12/2019,67.865,153.24,1760.33,1350.27,196.75,71.936,1348.49,224.07,105.67,305.96,43.01,298.44,57.55,45.67,137.18,327.8,74.7515,126.07,297.34,89.05,235.99
13/12/2019,68.788,154.53,1760.94,1347.83,194.11,71.678,1346.87,223.99,107.65,317.94,43.58,298.5,57.79,45.3,137.94,315.42,75.3305,126.64,291.87,87.83,236.74
14/12/2019,68.788,154.53,1760.94,1347.83,194.11,71.678,1346.87,223.99,107.65,317.94,43.58,298.5,57.79,45.3,137.94,315.42,75.3305,126.64,291.87,87.83,236.74
15/12/2019,68.788,154.53,1760.94,1347.83,194.11,71.678,1346.87,223.99,107.65,317.94,43.58,298.5,57.79,45.3,137.94,315.42,75.3305,126.64,291.87,87.83,236.74
16/12/2019,69.965,155.53,1769.21,1361.17,197.92,76.3,1360.7,225.15,109.57,323.8,43.53,304.21,57.7,45.98,137.06,323.13,75.3305,127.07,293.5,88.43,243.2
17/12/2019,70.103,154.69,1790.66,1355.12,198.39,75.798,1354.89,228.29,108.46,322.85,43.39,315.48,57.3,46.44,136.17,323.8,75.3504,127.09,295.55,88.32,242.84
18/12/2019,69.935,154.37,1784.03,1352.62,202.5,78.63,1351.91,229.51,107.83,324.38,43.19,320.8,57.17,46.64,135.97,327.44,76.1689,126.35,291.87,87.98,241.94
19/12/2019,70.005,155.71,1792.28,1356.04,206.06,80.808,1356.44,235.46,108.88,327.63,43.64,332.22,57.96,47.88,136.47,324.1,77.0772,126.4,293.71,88.49,241.84
20/12/2019,69.86,157.41,1786.5,1349.59,206.3,81.118,1351.22,239.37,108.75,327.61,44.09,336.9,58.95,47.45,137.92,319,77.2569,128.95,294.83,88.85,243.06
21/12/2019,69.86,157.41,1786.5,1349.59,206.3,81.118,1351.22,239.37,108.75,327.61,44.09,336.9,58.95,47.45,137.92,319,77.2569,128.95,294.83,88.85,243.06
22/12/2019,69.86,157.41,1786.5,1349.59,206.3,81.118,1351.22,239.37,108.75,327.61,44.09,336.9,58.95,47.45,137.92,319,77.2569,128.95,294.83,88.85,243.06
23/12/2019,71,157.41,1793,1348.84,206.18,83.844,1350.63,238.82,108.61,328.95,44.1,333.1,59.23,48.1,137.04,319.53,76.8177,128.55,293.31,88.45,243.03
24/12/2019,71.068,157.38,1789.21,1343.56,205.12,85.05,1344.43,238.62,108.69,329.64,44.53,333.2,59.41,47.78,136.89,320.5,77.177,128.53,294.23,88.77,242.33
25/12/2019,71.068,157.38,1789.21,1343.56,205.12,85.05,1344.43,238.62,108.69,329.64,44.53,333.2,59.41,47.78,136.89,320.5,77.177,128.53,294.23,88.77,242.33
26/12/2019,72.478,158.67,1868.77,1360.4,207.79,86.188,1362.47,239.19,109.75,331.2,44.97,332.63,59.82,47.85,136.69,317.98,77.2569,128.48,295.73,88.4,241.9
27/12/2019,72.45,158.96,1869.8,1351.89,208.1,86.076,1354.64,236.87,109.4,330.79,45.1,329.09,60.08,47.77,137.54,316.53,77.0972,128.57,294.11,88.8,241.53
28/12/2019,72.45,158.96,1869.8,1351.89,208.1,86.076,1354.64,236.87,109.4,330.79,45.1,329.09,60.08,47.77,137.54,316.53,77.0972,128.57,294.11,88.8,241.53
29/12/2019,72.45,158.96,1869.8,1351.89,208.1,86.076,1354.64,236.87,109.4,330.79,45.1,329.09,60.08,47.77,137.54,316.53,77.0972,128.57,294.11,88.8,241.53
30/12/2019,72.88,157.59,1846.89,1336.14,204.41,82.94,1339.71,232.32,107.97,328.34,45.18,323.31,59.62,47.59,136.81,313.46,77.9356,127.66,295.14,88.43,240.27
31/12/2019,73.413,157.7,1847.84,1337.02,205.25,83.666,1339.39,235.3,108.17,329.81,44.97,323.57,59.85,47.96,136.67,316.02,78.275,128.29,293.92,88.23,241.07
01/01/2020,73.413,157.7,1847.84,1337.02,205.25,83.666,1339.39,235.3,108.17,329.81,44.97,323.57,59.85,47.96,136.67,316.02,78.275,128.29,293.92,88.23,241.07
02/01/2020,75.088,160.62,1898.01,1367.37,209.78,86.052,1368.68,239.91,110.75,334.43,45.37,329.81,60.84,48.42,135.82,322.39,78.4447,129.57,291.49,88.69,240.1
03/01/2020,74.358,158.62,1874.97,1360.66,208.67,88.602,1361.52,236.07,108.76,331.81,45.01,325.9,60.1,47.63,135.63,314.19,78.0255,127.85,291.73,87.02,238.47
04/01/2020,74.358,158.62,1874.97,1360.66,208.67,88.602,1361.52,236.07,108.76,331.81,45.01,325.9,60.1,47.63,135.63,314.19,78.0255,127.85,291.73,87.02,238.47
05/01/2020,74.358,158.62,1874.97,1360.66,208.67,88.602,1361.52,236.07,108.76,331.81,45.01,325.9,60.1,47.63,135.63,314.19,78.0255,127.85,291.73,87.02,238.47
06/01/2020,74.95,159.03,1902.88,1394.21,212.6,90.308,1397.81,237.06,110.17,333.71,44.67,335.83,59.93,47.8,136.15,313.72,78.4746,126.96,291.81,86.51,240.3
07/01/2020,74.598,157.58,1906.86,1393.34,213.06,93.812,1395.11,239.93,109.67,333.39,44.93,330.75,58.93,47.49,134.01,312.64,78.7741,129.41,291.35,88.97,238.04
08/01/2020,75.798,160.09,1891.97,1404.32,215.22,98.428,1405.04,240.38,111.82,337.87,45.39,339.26,58.97,47.52,134.7,308.74,79.2732,129.76,294.69,88.71,238.22
09/01/2020,77.408,162.09,1901.05,1419.83,218.3,96.268,1419.79,243.02,112.57,340.45,45.51,335.66,59.3,47.32,134.79,306.26,79.6624,131.33,299.42,89.91,238.93
10/01/2020,77.583,161.34,1883.16,1429.73,218.06,95.63,1428.96,244.32,112.93,339.81,44.98,329.05,58.94,47.13,134.53,299.22,78.8539,130,297.24,90.26,238.26
11/01/2020,77.583,161.34,1883.16,1429.73,218.06,95.63,1428.96,244.32,112.93,339.81,44.98,329.05,58.94,47.13,134.53,299.22,78.8539,130,297.24,90.26,238.26
12/01/2020,77.583,161.34,1883.16,1429.73,218.06,95.63,1428.96,244.32,112.93,339.81,44.98,329.05,58.94,47.13,134.53,299.22,78.8539,130,297.24,90.26,238.26
13/01/2020,79.24,163.28,1891.3,1439.23,221.91,104.972,1440.03,251.98,115.28,345.63,45.8,338.92,59.59,47.97,136.53,301.18,79.2532,129.95,299.87,90.97,236.92
14/01/2020,78.17,162.13,1869.44,1430.88,219.06,107.584,1430.59,247.28,114.64,344.63,46.03,338.69,59.43,47.79,136.85,308.18,79.6524,130.67,299.75,90.56,240
15/01/2020,77.835,163.18,1862.02,1439.2,221.15,103.7,1439.2,245.57,114.85,342.94,46.28,339.07,58.94,48.01,139.2,303.14,80.1216,129.17,300.82,89.67,241.7
16/01/2020,78.81,166.17,1877.94,1451.7,221.77,102.698,1450.16,248.93,115.4,345.38,46.87,338.62,59.66,49.05,139.61,307.05,81.2894,130.16,303.03,91.79,240.5
17/01/2020,79.683,167.1,1864.72,1480.39,222.14,102.1,1479.52,249.28,116.04,349.74,47.5,339.67,59.6,49.02,141.26,308.79,81.9981,131.7,304.68,95.91,241.49
18/01/2020,79.683,167.1,1864.72,1480.39,222.14,102.1,1479.52,249.28,116.04,349.74,47.5,339.67,59.6,49.02,141.26,308.79,81.9981,131.7,304.68,95.91,241.49
19/01/2020,79.683,167.1,1864.72,1480.39,222.14,102.1,1479.52,249.28,116.04,349.74,47.5,339.67,59.6,49.02,141.26,308.79,81.9981,131.7,304.68,95.91,241.49
20/01/2020,79.683,167.1,1864.72,1480.39,222.14,102.1,1479.52,249.28,116.04,349.74,47.5,339.67,59.6,49.02,141.26,308.79,81.9981,131.7,304.68,95.91,241.49
21/01/2020,79.143,166.5,1892,1484.4,221.44,109.44,1482.25,247.94,116.15,350,47.3,338.11,60.55,48.8,141.86,308.07,81.8783,130.86,313.26,94.54,237.6
22/01/2020,79.425,165.7,1887.46,1485.95,221.32,113.912,1484.17,250.05,115.5,350.06,47.44,326,62.73,49.06,143.38,312.88,82.3275,133.34,311.89,92.97,236.75
23/01/2020,79.808,166.72,1884.58,1486.65,219.76,114.44,1484.69,252.86,117.89,351.76,45.65,349.6,63.32,49,143.65,319.65,82.028,134.25,312.88,92,235.04
24/01/2020,79.578,165.04,1861.64,1466.71,217.94,112.964,1466.17,250.48,116.98,351.37,44.59,353.16,68.47,48.85,142.915,324,81.4292,130.52,310.51,89.65,225.59
25/01/2020,79.578,165.04,1861.64,1466.71,217.94,112.964,1466.17,250.48,116.98,351.37,44.59,353.16,68.47,48.85,142.915,324,81.4292,130.52,310.51,89.65,225.59
26/01/2020,79.578,165.04,1861.64,1466.71,217.94,112.964,1466.17,250.48,116.98,351.37,44.59,353.16,68.47,48.85,142.915,324,81.4292,130.52,310.51,89.65,225.59
27/01/2020,77.238,162.28,1828.34,1433.9,214.87,111.604,1431.73,240.2,115.24,346.9,44,342.88,65.69,47.47,142.14,309.03,80.5707,126.31,309.45,87.05,222.95
28/01/2020,79.423,165.46,1853.25,1452.56,217.79,113.38,1450.5,247.97,116.52,354.63,44.04,348.52,67.31,47.77,142.44,318.31,81.509,128.04,310.85,89.15,224.84
29/01/2020,81.085,168.04,1858,1458.63,223.23,116.198,1456.7,245.54,116.66,351.66,43.32,343.16,66.33,47.05,141.73,317.51,80.1116,125.49,309.58,88.23,227.15
30/01/2020,80.968,172.78,1870.68,1455.84,209.53,128.162,1454.25,245.81,117.12,356.74,44.14,347.74,66.47,47.24,143.83,315.2,80.7903,124.42,309.47,87.78,226.15
31/01/2020,77.378,170.23,2008.72,1434.23,201.91,130.114,1432.78,236.43,113.89,351.14,43.19,345.09,63.93,45.97,142.02,305.16,79.0436,120.65,305.52,85.31,216.05
01/02/2020,77.378,170.23,2008.72,1434.23,201.91,130.114,1432.78,236.43,113.89,351.14,43.19,345.09,63.93,45.97,142.02,305.16,79.0436,120.65,305.52,85.31,216.05
02/02/2020,77.378,170.23,2008.72,1434.23,201.91,130.114,1432.78,236.43,113.89,351.14,43.19,345.09,63.93,45.97,142.02,305.16,79.0436,120.65,305.52,85.31,216.05
03/02/2020,77.165,174.38,2004.2,1485.94,204.19,156,1482.6,240.33,116.51,358,42.66,358,64.42,46.53,142.51,305.23,79.3131,123.4,302,86.48,216.88
04/02/2020,79.713,180.12,2049.67,1447.07,209.83,177.412,1445.41,247.13,120.08,366.74,44.28,369.01,65.46,47.62,143.22,311.6,81.3593,126.47,304.9,88.93,221.81
05/02/2020,80.363,179.9,2039.87,1448.23,210.11,146.94,1446.05,250.76,119.72,365.55,44.59,369.67,67.34,48.45,144.3,317.38,81.6388,132.44,308.95,90.91,231.94
06/02/2020,81.303,183.63,2050.23,1476.23,210.85,149.792,1475.97,254.245,119.89,367.46,44.6,366.95,67.09,48.69,144.33,319.69,82.617,132.52,310.61,90.61,231.45
07/02/2020,80.007,183.89,2079.28,1479.23,212.33,149.614,1479.11,251.59,118.88,366.09,44.74,366.77,66.02,47.97,145.37,315.23,85.282,128.7,313.63,87.42,229.33
08/02/2020,80.007,183.89,2079.28,1479.23,212.33,149.614,1479.11,251.59,118.88,366.09,44.74,366.77,66.02,47.97,145.37,315.23,85.282,128.7,313.63,87.42,229.33
09/02/2020,80.007,183.89,2079.28,1479.23,212.33,149.614,1479.11,251.59,118.88,366.09,44.74,366.77,66.02,47.97,145.37,315.23,85.282,128.7,313.63,87.42,229.33
10/02/2020,80.388,188.7,2133.91,1508.68,213.06,154.256,1508.66,262.97,120.06,370,44.66,371.07,66.39,48.87,145.66,314.2,84.3737,129.65,313.79,88.6,227.42
11/02/2020,79.903,184.44,2150.8,1508.79,207.19,154.876,1510.06,267.89,118.84,369.28,44.79,373.69,67.41,49.13,146.08,320.16,94.3153,130.7,310.68,90,228.96
12/02/2020,81.8,184.71,2160,1518.27,210.76,153.458,1518.63,272.54,118.56,374.29,46.02,380.01,67.46,49.93,146.08,324.7,95.4931,132.42,315.12,91.72,227
13/02/2020,81.218,183.71,2149.87,1514.66,213.14,160.8,1513.39,270.78,120.51,374.84,46.07,381.4,67.44,47.32,146.47,323.97,94.9641,132.81,318.2,90.03,223.04
14/02/2020,81.238,185.35,2134.87,1520.74,214.18,160.006,1518.73,289.79,122.99,379.67,46.09,380.4,67.27,46.97,146.99,317.77,96.3016,132.21,318.31,89.6,223.48
15/02/2020,81.238,185.35,2134.87,1520.74,214.18,160.006,1518.73,289.79,122.99,379.67,46.09,380.4,67.27,46.97,146.99,317.77,96.3016,132.21,318.31,89.6,223.48
16/02/2020,81.238,185.35,2134.87,1520.74,214.18,160.006,1518.73,289.79,122.99,379.67,46.09,380.4,67.27,46.97,146.99,317.77,96.3016,132.21,318.31,89.6,223.48
17/02/2020,81.238,185.35,2134.87,1520.74,214.18,160.006,1518.73,289.79,122.99,379.67,46.09,380.4,67.27,46.97,146.99,317.77,96.3016,132.21,318.31,89.6,223.48
18/02/2020,79.75,187.23,2155.67,1519.67,217.8,171.68,1519.44,296.57,122.27,378.85,46.15,387.78,66.14,46.59,145.6,310.75,99.6953,131.24,322.05,88.03,221.69
19/02/2020,80.905,187.28,2170.22,1526.69,217.49,183.484,1524.87,314.7,123.91,383.28,45.97,386.19,67.11,46.29,145.53,315.69,100.3042,133.13,323.02,90.56,222.96
20/02/2020,80.075,184.42,2153.1,1518.15,214.58,179.882,1516.99,308.7,122.43,378.96,46.02,386,65.45,46.85,145.16,309.24,99.316,131.47,324.08,89.47,222.14
21/02/2020,78.263,178.59,2095.97,1485.11,210.18,180.2,1483.46,294.07,119.49,372.95,45.82,380.07,64.34,46.295,145.85,304.5,98.3877,128.52,321.95,87.03,222.79
22/02/2020,78.263,178.59,2095.97,1485.11,210.18,180.2,1483.46,294.07,119.49,372.95,45.82,380.07,64.34,46.295,145.85,304.5,98.3877,128.52,321.95,87.03,222.79
23/02/2020,78.263,178.59,2095.97,1485.11,210.18,180.2,1483.46,294.07,119.49,372.95,45.82,380.07,64.34,46.295,145.85,304.5,98.3877,128.52,321.95,87.03,222.79
24/02/2020,74.545,170.89,2009.29,1421.59,200.72,166.758,1419.86,273.28,116.44,357.41,44.6,368.7,61.76,44,142.64,291.6,96.1918,121.44,313.62,83.32,217.88
25/02/2020,72.02,168.07,1972.74,1388.45,196.77,159.982,1386.32,262.05,109.66,347.8,43.17,360.09,59.73,42.74,141.1,282.68,94.4051,118.38,304.87,80.22,210.38
26/02/2020,73.163,170.17,1979.59,1393.18,197.2,155.76,1390.47,267.65,109.11,351.34,42.22,379.24,59.65,42.16,141.98,285.88,93.4768,118.79,305.69,79.66,214.54
27/02/2020,68.38,158.18,1884.3,1318.09,189.75,135.8,1314.95,252.6,107.84,337.52,41.05,371.71,55.83,40.04,136.37,273.95,91.0713,113.13,293.13,75.94,203.5
28/02/2020,68.34,162.01,1883.75,1339.33,192.47,133.598,1339.25,270.07,107.99,345.12,40.43,369.03,55.52,39.93,132.03,272.62,89.9933,114.14,281.14,78.3,199.73
29/02/2020,68.34,162.01,1883.75,1339.33,192.47,133.598,1339.25,270.07,107.99,345.12,40.43,369.03,55.52,39.93,132.03,272.62,89.9933,114.14,281.14,78.3,199.73
01/03/2020,68.34,162.01,1883.75,1339.33,192.47,133.598,1339.25,270.07,107.99,345.12,40.43,369.03,55.52,39.93,132.03,272.62,89.9933,114.14,281.14,78.3,199.73
02/03/2020,74.703,172.79,1953.95,1389.11,196.44,148.724,1386.32,276.43,112.86,360.28,42.52,381.05,58.18,41.17,137.58,284.97,93.1175,118.97,309.14,80.56,212.2
03/03/2020,72.33,164.51,1908.99,1341.39,185.89,149.102,1337.72,265.89,109.76,348.34,41.44,368.77,55.97,40.04,135.58,274.25,89.2048,113.81,302.73,78.56,204.42
04/03/2020,75.685,170.55,1975.83,1386.52,191.76,149.9,1381.6,284.51,115.3,363.85,42.5,383.79,58.68,41.39,142.39,285.45,93.6365,119.05,320.74,81.8,215.11
05/03/2020,73.23,166.27,1924.03,1319.04,185.17,144.908,1314.76,273.29,112.18,351.03,40.77,372.78,56.96,39.57,138.1,274.04,89.6938,114.72,315.76,79.17,212.12
06/03/2020,72.257,161.57,1901.09,1298.41,181.09,140.696,1295.74,266.04,110.89,336.77,40.37,368.97,55.77,39.68,137.26,269.45,87.6975,113.16,311.34,77.47,210.65
07/03/2020,72.257,161.57,1901.09,1298.41,181.09,140.696,1295.74,266.04,110.89,336.77,40.37,368.97,55.77,39.68,137.26,269.45,87.6975,113.16,311.34,77.47,210.65
08/03/2020,72.257,161.57,1901.09,1298.41,181.09,140.696,1295.74,266.04,110.89,336.77,40.37,368.97,55.77,39.68,137.26,269.45,87.6975,113.16,311.34,77.47,210.65
09/03/2020,66.543,150.62,1800.61,1215.56,169.5,121.6,1215.79,245.44,101.63,305.79,37.88,346.49,50.85,37.96,130.16,247.72,79.6025,105.04,301.98,72.64,198.37
10/03/2020,71.335,160.92,1891.82,1280.39,178.19,129.066,1275.17,261.08,109.74,332.38,39.1,364.13,53.98,40.08,134.14,262.9,84.8229,112.12,309.4,78.89,206.8
11/03/2020,68.858,153.63,1820.86,1215.41,170.24,126.846,1210.9,246.47,103.9,315.23,37.91,349.92,51.66,37.05,129.75,245.97,86.2902,106.5,297.43,74.62,198.65
12/03/2020,62.058,139.06,1676.61,1114.91,154.47,112.11,1111.55,216.31,96.96,285,34.94,315.25,45.54,33.2,115.34,218.78,76.6181,97.53,279.85,67.02,182.24
13/03/2020,69.493,158.83,1785,1219.73,170.28,109.324,1214.27,240.84,110.15,335.5,39.33,336.295,54.43,37.64,127.45,234.22,85.2321,106.04,302.27,75.81,202.1
14/03/2020,69.493,158.83,1785,1219.73,170.28,109.324,1214.27,240.84,110.15,335.5,39.33,336.295,54.43,37.64,127.45,234.22,85.2321,106.04,302.27,75.81,202.1
15/03/2020,69.493,158.83,1785,1219.73,170.28,109.324,1214.27,240.84,110.15,335.5,39.33,336.295,54.43,37.64,127.45,234.22,85.2321,106.04,302.27,75.81,202.1
16/03/2020,60.553,135.42,1689.15,1084.33,146.01,89.014,1073,196.4,92.72,286.03,36.04,298.84,44.61,33.71,113.09,187.58,76.3885,93.5,283.18,64.48,188.68
